Consecutivo;Global;Estado;Municipio;Trimestre;Año;Indice
8361;ZM Toluca;;;2;2022;138,27
8362;ZM Tijuana;;;2;2022;158,59
8363;ZM León;;;2;2022;146,51
8364;ZM Querétaro;;;2;2022;142,03
8365;;Aguascalientes;;2;2022;141,76
8366;;Baja California;;2;2022;154,64
8367;;Baja California Sur;;2;2022;160,73
8368;;Campeche;;2;2022;152,07
8369;;Coahuila;;2;2022;143,56
8370;;Colima;;2;2022;146,95
8371;;Chiapas;;2;2022;142,39
8372;;Chihuahua;;2;2022;146,96
8373;;Ciudad de México;;2;2022;136
8374;;Durango;;2;2022;135,01
8375;;Guanajuato;;2;2022;144,31
8376;;Guerrero;;2;2022;143,97
8377;;Hidalgo;;2;2022;135,13
8378;;Jalisco;;2;2022;156
8379;;México;;2;2022;136,51
8380;;Michoacán;;2;2022;150
8381;;Morelos;;2;2022;143,9
8382;;Nayarit;;2;2022;158,72
8383;;Nuevo León;;2;2022;149,29
8384;;Oaxaca;;2;2022;139,39
8385;;Puebla;;2;2022;148,13
8386;;Querétaro;;2;2022;141,52
8387;;Quintana Roo;;2;2022;161,69
8388;;San Luis Potosí;;2;2022;148,32
8389;;Sinaloa;;2;2022;156,31
8390;;Sonora;;2;2022;141,02
8391;;Tabasco;;2;2022;137,17
8392;;Tamaulipas;;2;2022;139,2
8393;;Tlaxcala;;2;2022;134,54
8394;;Veracruz;;2;2022;140,7
8395;;Yucatán;;2;2022;146,98
8396;;Zacatecas;;2;2022;136,29
8397;;Aguascalientes;Aguascalientes;2;2022;142,19
8398;;Aguascalientes;Jesús María ;2;2022;142,23
8399;;Baja California;Mexicali;2;2022;149,97
8400;;Baja California;Tijuana;2;2022;158,75
8401;;Baja California Sur;La Paz;2;2022;160,15
8402;;Baja California Sur;Los Cabos;2;2022;162,82
8403;;Campeche;Campeche;2;2022;149,65
8404;;Campeche;Carmen;2;2022;156,91
8405;;Coahuila;Saltillo;2;2022;145,52
8406;;Coahuila;Torreón;2;2022;144,61
8407;;Colima;Manzanillo;2;2022;148,02
8408;;Colima;Villa de Álvarez;2;2022;145,48
8409;;Chiapas;Tapachula;2;2022;139,06
8410;;Chiapas;Tuxtla Gutiérrez;2;2022;145,07
8411;;Chihuahua;Chihuahua;2;2022;149,04
8412;;Chihuahua;Juárez;2;2022;147,03
8413;;Ciudad de México;Gustavo A. Madero;2;2022;130,77
8414;;Ciudad de México;Iztapalapa;2;2022;128,96
8415;;Ciudad de México;Benito Juárez;2;2022;139,64
8416;;Ciudad de México;Cuauhtémoc;2;2022;139,08
8417;;Ciudad de México;Miguel Hidalgo;2;2022;140,73
8418;;Durango;Durango;2;2022;137,55
8419;;Durango;Gómez Palacio;2;2022;132,58
8420;;Guanajuato;Celaya;2;2022;142,51
8421;;Guanajuato;León;2;2022;146,73
8422;;Guerrero;Acapulco de Juárez;2;2022;146,08
8423;;Guerrero;Zihuatanejo de Azueta ;2;2022;143,51
8424;;Hidalgo;Mineral de la Reforma ;2;2022;134,29
8425;;Hidalgo;Tizayuca;2;2022;134,42
8426;;Jalisco;Guadalajara;2;2022;157,67
8427;;Jalisco;Tlajomulco de Zúñiga;2;2022;155,56
8428;;Jalisco;San Pedro Tlaquepaque ;2;2022;155,64
8429;;Jalisco;Zapopan;2;2022;159,22
8430;;México;Metepec;2;2022;139,34
8431;;México;Tecámac;2;2022;133,89
8432;;México;Toluca;2;2022;137,76
8433;;México;Zumpango ;2;2022;133,99
8434;;Michoacán;Morelia;2;2022;152,76
8435;;Michoacán;Uruapan ;2;2022;147,42
8436;;Morelos;Emiliano Zapata;2;2022;144,6
8437;;Morelos;Temixco ;2;2022;142,06
8438;;Nayarit;Tepic;2;2022;158,13
8439;;Nayarit;Bahía de Banderas ;2;2022;161,03
8440;;Nuevo León;Apodaca;2;2022;147,19
8441;;Nuevo León;García ;2;2022;147,74
8442;;Nuevo León;Juárez;2;2022;144,38
8443;;Nuevo León;Monterrey;2;2022;155,68
8444;;Oaxaca;San Juan Bautista Tuxtepec;2;2022;139,41
8445;;Oaxaca;Tlacolula de Matamoros ;2;2022;137,83
8446;;Puebla;Huejotzingo ;2;2022;147,08
8447;;Puebla;Puebla;2;2022;148,11
8448;;Querétaro;Corregidora;2;2022;140,6
8449;;Querétaro;El Marqués ;2;2022;141,04
8450;;Querétaro;Querétaro;2;2022;142,88
8451;;Quintana Roo;Benito Juárez;2;2022;162,45
8452;;Quintana Roo;Solidaridad ;2;2022;161,3
8453;;San Luis Potosí;San Luis Potosí;2;2022;150,79
8454;;San Luis Potosí;Soledad de Graciano Sánchez ;2;2022;144,04
8455;;Sinaloa;Culiacán;2;2022;157,28
8456;;Sinaloa;Mazatlán ;2;2022;158,53
8457;;Sonora;Cajeme ;2;2022;138,32
8458;;Sonora;Hermosillo;2;2022;143,04
8459;;Tabasco;Centro;2;2022;137,61
8460;;Tabasco;Nacajuca ;2;2022;139,49
8461;;Tamaulipas;Matamoros ;2;2022;137,66
8462;;Tamaulipas;Reynosa;2;2022;138,66
8463;;Tlaxcala;Apizaco ;2;2022;135,33
8464;;Tlaxcala;Tlaxcala;2;2022;136,04
8465;;Veracruz;Coatzacoalcos ;2;2022;139,02
8466;;Veracruz;Veracruz;2;2022;142,98
8467;;Yucatán;Kanasín ;2;2022;143,41
8468;;Yucatán;Mérida;2;2022;147,76
8469;;Zacatecas;Guadalupe;2;2022;136,84
8470;;Zacatecas;Zacatecas ;2;2022;136,54
8471;Nacional;;;3;2022;149,21
8472;Nueva;;;3;2022;150,87
8473;Usada;;;3;2022;147,86
8474;Casa sola;;;3;2022;147,42
8475;Casa en condominio - depto.;;;3;2022;151,21
8476;Económica - Social;;;3;2022;147,03
8477;Media - Residencial;;;3;2022;150,44
8478;ZM Valle México;;;3;2022;139,95
8479;ZM Guadalajara;;;3;2022;161,63
8480;ZM Monterrey;;;3;2022;153,69
8481;ZM PueblaTlax;;;3;2022;151,92
8482;ZM Toluca;;;3;2022;141,29
8483;ZM Tijuana;;;3;2022;164,93
8484;ZM León;;;3;2022;150,16
8485;ZM Querétaro;;;3;2022;146,64
8486;;Aguascalientes;;3;2022;145,98
8487;;Baja California;;3;2022;160,71
8488;;Baja California Sur;;3;2022;167,92
8489;;Campeche;;3;2022;157,37
8490;;Coahuila;;3;2022;148,66
8491;;Colima;;3;2022;151,53
8492;;Chiapas;;3;2022;146,37
8493;;Chihuahua;;3;2022;151,22
8494;;Ciudad de México;;3;2022;140,55
8495;;Durango;;3;2022;137,1
8496;;Guanajuato;;3;2022;147,84
8497;;Guerrero;;3;2022;149,96
8498;;Hidalgo;;3;2022;138,95
8499;;Jalisco;;3;2022;161,06
8500;;México;;3;2022;139,41
8501;;Michoacán;;3;2022;155,38
8502;;Morelos;;3;2022;148,13
8503;;Nayarit;;3;2022;165,23
8504;;Nuevo León;;3;2022;153,63
8505;;Oaxaca;;3;2022;142,84
8506;;Puebla;;3;2022;151,5
8507;;Querétaro;;3;2022;146,09
8508;;Quintana Roo;;3;2022;169,2
8509;;San Luis Potosí;;3;2022;151,6
8510;;Sinaloa;;3;2022;163,2
8511;;Sonora;;3;2022;144,84
8512;;Tabasco;;3;2022;140,88
8513;;Tamaulipas;;3;2022;143,57
8514;;Tlaxcala;;3;2022;138,28
8515;;Veracruz;;3;2022;145,33
8516;;Yucatán;;3;2022;151,64
8517;;Zacatecas;;3;2022;140,69
8518;;Aguascalientes;Aguascalientes;3;2022;146,43
8519;;Aguascalientes;Jesús María ;3;2022;146,53
8520;;Baja California;Mexicali;3;2022;155,71
8521;;Baja California;Tijuana;3;2022;165,09
8522;;Baja California Sur;La Paz;3;2022;167,29
8523;;Baja California Sur;Los Cabos;3;2022;170,19
8524;;Campeche;Campeche;3;2022;154,76
8525;;Campeche;Carmen;3;2022;162,54
8526;;Coahuila;Saltillo;3;2022;150,65
8527;;Coahuila;Torreón;3;2022;149,93
8528;;Colima;Manzanillo;3;2022;152,7
8529;;Colima;Villa de Álvarez;3;2022;149,95
8530;;Chiapas;Tapachula;3;2022;142,77
8531;;Chiapas;Tuxtla Gutiérrez;3;2022;149,26
8532;;Chihuahua;Chihuahua;3;2022;153,49
8533;;Chihuahua;Juárez;3;2022;151,22
8534;;Ciudad de México;Gustavo A. Madero;3;2022;135,31
8535;;Ciudad de México;Iztapalapa;3;2022;133,51
8536;;Ciudad de México;Benito Juárez;3;2022;144,33
8537;;Ciudad de México;Cuauhtémoc;3;2022;143,86
8538;;Ciudad de México;Miguel Hidalgo;3;2022;145,31
8539;;Durango;Durango;3;2022;139,76
8540;;Durango;Gómez Palacio;3;2022;134,55
8541;;Guanajuato;Celaya;3;2022;145,9
8542;;Guanajuato;León;3;2022;150,39
8543;;Guerrero;Acapulco de Juárez;3;2022;152,18
8544;;Guerrero;Zihuatanejo de Azueta ;3;2022;149,13
8545;;Hidalgo;Mineral de la Reforma ;3;2022;137,9
8546;;Hidalgo;Tizayuca;3;2022;138,26
8547;;Jalisco;Guadalajara;3;2022;162,85
8548;;Jalisco;Tlajomulco de Zúñiga;3;2022;160,5
8549;;Jalisco;San Pedro Tlaquepaque ;3;2022;160,81
8550;;Jalisco;Zapopan;3;2022;164,48
8551;;México;Metepec;3;2022;142,19
8552;;México;Tecámac;3;2022;136,88
8553;;México;Toluca;3;2022;140,96
8554;;México;Zumpango ;3;2022;136,9
8555;;Michoacán;Morelia;3;2022;158,35
8556;;Michoacán;Uruapan ;3;2022;152,52
8557;;Morelos;Emiliano Zapata;3;2022;148,66
8558;;Morelos;Temixco ;3;2022;146,11
8559;;Nayarit;Tepic;3;2022;164,69
8560;;Nayarit;Bahía de Banderas ;3;2022;167,47
8561;;Nuevo León;Apodaca;3;2022;151,67
8562;;Nuevo León;García ;3;2022;152,04
8563;;Nuevo León;Juárez;3;2022;148,38
8564;;Nuevo León;Monterrey;3;2022;160,28
8565;;Oaxaca;San Juan Bautista Tuxtepec;3;2022;143,21
8566;;Oaxaca;Tlacolula de Matamoros ;3;2022;140,89
8567;;Puebla;Huejotzingo ;3;2022;150,36
8568;;Puebla;Puebla;3;2022;151,56
8569;;Querétaro;Corregidora;3;2022;145,1
8570;;Querétaro;El Marqués ;3;2022;145,7
8571;;Querétaro;Querétaro;3;2022;147,51
8572;;Quintana Roo;Benito Juárez;3;2022;169,98
8573;;Quintana Roo;Solidaridad ;3;2022;168,87
8574;;San Luis Potosí;San Luis Potosí;3;2022;154,22
8575;;San Luis Potosí;Soledad de Graciano Sánchez ;3;2022;147,05
8576;;Sinaloa;Culiacán;3;2022;164,31
8577;;Sinaloa;Mazatlán ;3;2022;165,38
8578;;Sonora;Cajeme ;3;2022;141,96
8579;;Sonora;Hermosillo;3;2022;147,02
8580;;Tabasco;Centro;3;2022;141,33
8581;;Tabasco;Nacajuca ;3;2022;143,21
8582;;Tamaulipas;Matamoros ;3;2022;142,02
8583;;Tamaulipas;Reynosa;3;2022;143,07
8584;;Tlaxcala;Apizaco ;3;2022;139,17
8585;;Tlaxcala;Tlaxcala;3;2022;139,9
8586;;Veracruz;Coatzacoalcos ;3;2022;143,54
8587;;Veracruz;Veracruz;3;2022;147,62
8588;;Yucatán;Kanasín ;3;2022;147,59
8589;;Yucatán;Mérida;3;2022;152,49
8590;;Zacatecas;Guadalupe;3;2022;141,23
8591;;Zacatecas;Zacatecas ;3;2022;141,09
8592;Nacional;;;4;2022;152,66
8593;Nueva;;;4;2022;154,78
8594;Usada;;;4;2022;150,94
8595;Casa sola;;;4;2022;150,95
8596;Casa en condominio - depto.;;;4;2022;154,58
8597;Económica - Social;;;4;2022;150,37
8598;Media - Residencial;;;4;2022;153,96
8599;ZM Valle México;;;4;2022;142,81
8600;ZM Guadalajara;;;4;2022;166,06
8601;ZM Monterrey;;;4;2022;157,11
8602;ZM PueblaTlax;;;4;2022;153,2
8603;ZM Toluca;;;4;2022;142,37
8604;ZM Tijuana;;;4;2022;170,49
8605;ZM León;;;4;2022;152,68
8606;ZM Querétaro;;;4;2022;150,23
8607;;Aguascalientes;;4;2022;149,33
8608;;Baja California;;4;2022;166,18
8609;;Baja California Sur;;4;2022;174,29
8610;;Campeche;;4;2022;161,49
8611;;Coahuila;;4;2022;153,5
8612;;Colima;;4;2022;155,49
8613;;Chiapas;;4;2022;149,07
8614;;Chihuahua;;4;2022;154,17
8615;;Ciudad de México;;4;2022;144,31
8616;;Durango;;4;2022;137,81
8617;;Guanajuato;;4;2022;150,22
8618;;Guerrero;;4;2022;155,32
8619;;Hidalgo;;4;2022;142,31
8620;;Jalisco;;4;2022;165,48
8621;;México;;4;2022;140,34
8622;;Michoacán;;4;2022;160,13
8623;;Morelos;;4;2022;149,95
8624;;Nayarit;;4;2022;170,46
8625;;Nuevo León;;4;2022;157,05
8626;;Oaxaca;;4;2022;145,37
8627;;Puebla;;4;2022;152,75
8628;;Querétaro;;4;2022;149,66
8629;;Quintana Roo;;4;2022;175,12
8630;;San Luis Potosí;;4;2022;152,78
8631;;Sinaloa;;4;2022;169,49
8632;;Sonora;;4;2022;147,89
8633;;Tabasco;;4;2022;143,88
8634;;Tamaulipas;;4;2022;147,45
8635;;Tlaxcala;;4;2022;141,62
8636;;Veracruz;;4;2022;149,28
8637;;Yucatán;;4;2022;154,89
8638;;Zacatecas;;4;2022;144,64
8639;;Aguascalientes;Aguascalientes;4;2022;149,85
8640;;Aguascalientes;Jesús María ;4;2022;149,68
8641;;Baja California;Mexicali;4;2022;161,06
8642;;Baja California;Tijuana;4;2022;170,65
8643;;Baja California Sur;La Paz;4;2022;173,74
8644;;Baja California Sur;Los Cabos;4;2022;176,53
8645;;Campeche;Campeche;4;2022;158,9
8646;;Campeche;Carmen;4;2022;166,7
8647;;Coahuila;Saltillo;4;2022;155,71
8648;;Coahuila;Torreón;4;2022;154,88
8649;;Colima;Manzanillo;4;2022;156,64
8650;;Colima;Villa de Álvarez;4;2022;153,8
8651;;Chiapas;Tapachula;4;2022;145,59
8652;;Chiapas;Tuxtla Gutiérrez;4;2022;152
8653;;Chihuahua;Chihuahua;4;2022;156,69
8654;;Chihuahua;Juárez;4;2022;154,03
8655;;Ciudad de México;Gustavo A. Madero;4;2022;139,21
8656;;Ciudad de México;Iztapalapa;4;2022;137,53
8657;;Ciudad de México;Benito Juárez;4;2022;148,16
8658;;Ciudad de México;Cuauhtémoc;4;2022;148,01
8659;;Ciudad de México;Miguel Hidalgo;4;2022;149,14
8660;;Durango;Durango;4;2022;140,63
8661;;Durango;Gómez Palacio;4;2022;135,07
8662;;Guanajuato;Celaya;4;2022;148,14
8663;;Guanajuato;León;4;2022;152,92
8664;;Guerrero;Acapulco de Juárez;4;2022;157,61
8665;;Guerrero;Zihuatanejo de Azueta ;4;2022;153,77
8666;;Hidalgo;Mineral de la Reforma ;4;2022;140,96
8667;;Hidalgo;Tizayuca;4;2022;141,92
8668;;Jalisco;Guadalajara;4;2022;167,42
8669;;Jalisco;Tlajomulco de Zúñiga;4;2022;164,81
8670;;Jalisco;San Pedro Tlaquepaque ;4;2022;165,22
8671;;Jalisco;Zapopan;4;2022;168,97
8672;;México;Metepec;4;2022;142,85
8673;;México;Tecámac;4;2022;138,25
8674;;México;Toluca;4;2022;142,25
8675;;México;Zumpango ;4;2022;138,11
8676;;Michoacán;Morelia;4;2022;163,32
8677;;Michoacán;Uruapan ;4;2022;156,88
8678;;Morelos;Emiliano Zapata;4;2022;150,25
8679;;Morelos;Temixco ;4;2022;147,8
8680;;Nayarit;Tepic;4;2022;170,06
8681;;Nayarit;Bahía de Banderas ;4;2022;172,55
8682;;Nuevo León;Apodaca;4;2022;155,2
8683;;Nuevo León;García ;4;2022;155,43
8684;;Nuevo León;Juárez;4;2022;151,46
8685;;Nuevo León;Monterrey;4;2022;163,91
8686;;Oaxaca;San Juan Bautista Tuxtepec;4;2022;146,51
8687;;Oaxaca;Tlacolula de Matamoros ;4;2022;144,21
8688;;Puebla;Huejotzingo ;4;2022;151,7
8689;;Puebla;Puebla;4;2022;152,93
8690;;Querétaro;Corregidora;4;2022;148,36
8691;;Querétaro;El Marqués ;4;2022;149,23
8692;;Querétaro;Querétaro;4;2022;151,24
8693;;Quintana Roo;Benito Juárez;4;2022;176,01
8694;;Quintana Roo;Solidaridad ;4;2022;174,62
8695;;San Luis Potosí;San Luis Potosí;4;2022;155,46
8696;;San Luis Potosí;Soledad de Graciano Sánchez ;4;2022;147,99
8697;;Sinaloa;Culiacán;4;2022;170,77
8698;;Sinaloa;Mazatlán ;4;2022;171,64
8699;;Sonora;Cajeme ;4;2022;144,95
8700;;Sonora;Hermosillo;4;2022;150,19
8701;;Tabasco;Centro;4;2022;144,36
8702;;Tabasco;Nacajuca ;4;2022;146,12
8703;;Tamaulipas;Matamoros ;4;2022;145,88
8704;;Tamaulipas;Reynosa;4;2022;147,09
8705;;Tlaxcala;Apizaco ;4;2022;142,56
8706;;Tlaxcala;Tlaxcala;4;2022;143,3
8707;;Veracruz;Coatzacoalcos ;4;2022;147,55
8708;;Veracruz;Veracruz;4;2022;151,64
8709;;Yucatán;Kanasín ;4;2022;150,41
8710;;Yucatán;Mérida;4;2022;155,84
8711;;Zacatecas;Guadalupe;4;2022;145,22
8712;;Zacatecas;Zacatecas ;4;2022;145,17
8713;Nacional;;;1;2023;157,59
8714;Nueva;;;1;2023;160,22
8715;Usada;;;1;2023;155,46
8716;Casa sola;;;1;2023;155,9
8717;Casa en condominio - depto.;;;1;2023;159,47
8718;Económica - Social;;;1;2023;154,99
8719;Media - Residencial;;;1;2023;159,05
8720;ZM Valle México;;;1;2023;147,81
8721;ZM Guadalajara;;;1;2023;171,75
8722;ZM Monterrey;;;1;2023;161,92
8723;ZM PueblaTlax;;;1;2023;156,05
8724;ZM Toluca;;;1;2023;145,44
8725;ZM Tijuana;;;1;2023;176,58
8726;ZM León;;;1;2023;156,63
8727;ZM Querétaro;;;1;2023;156,56
8728;;Aguascalientes;;1;2023;154,11
8729;;Baja California;;1;2023;172,24
8730;;Baja California Sur;;1;2023;182,28
8731;;Campeche;;1;2023;166,53
8732;;Coahuila;;1;2023;158,89
8733;;Colima;;1;2023;160,3
8734;;Chiapas;;1;2023;153,68
8735;;Chihuahua;;1;2023;159,34
8736;;Ciudad de México;;1;2023;150,37
8737;;Durango;;1;2023;141,75
8738;;Guanajuato;;1;2023;154
8739;;Guerrero;;1;2023;161
8740;;Hidalgo;;1;2023;146,08
8741;;Jalisco;;1;2023;171,18
8742;;México;;1;2023;143,3
8743;;Michoacán;;1;2023;164,17
8744;;Morelos;;1;2023;153,33
8745;;Nayarit;;1;2023;176,23
8746;;Nuevo León;;1;2023;161,87
8747;;Oaxaca;;1;2023;149,23
8748;;Puebla;;1;2023;155,61
8749;;Querétaro;;1;2023;155,97
8750;;Quintana Roo;;1;2023;181,79
8751;;San Luis Potosí;;1;2023;156,16
8752;;Sinaloa;;1;2023;175,49
8753;;Sonora;;1;2023;153,69
8754;;Tabasco;;1;2023;148,72
8755;;Tamaulipas;;1;2023;151,65
8756;;Tlaxcala;;1;2023;144,29
8757;;Veracruz;;1;2023;153,47
8758;;Yucatán;;1;2023;159,66
8759;;Zacatecas;;1;2023;148,37
8760;;Aguascalientes;Aguascalientes;1;2023;154,75
8761;;Aguascalientes;Jesús María ;1;2023;153,9
8762;;Baja California;Mexicali;1;2023;167,25
8763;;Baja California;Tijuana;1;2023;176,75
8764;;Baja California Sur;La Paz;1;2023;181,95
8765;;Baja California Sur;Los Cabos;1;2023;184,19
8766;;Campeche;Campeche;1;2023;163,99
8767;;Campeche;Carmen;1;2023;171,72
8768;;Coahuila;Saltillo;1;2023;161,16
8769;;Coahuila;Torreón;1;2023;160,44
8770;;Colima;Manzanillo;1;2023;161,44
8771;;Colima;Villa de Álvarez;1;2023;158,64
8772;;Chiapas;Tapachula;1;2023;149,83
8773;;Chiapas;Tuxtla Gutiérrez;1;2023;156,84
8774;;Chihuahua;Chihuahua;1;2023;162,05
8775;;Chihuahua;Juárez;1;2023;159,25
8776;;Ciudad de México;Gustavo A. Madero;1;2023;145,44
8777;;Ciudad de México;Iztapalapa;1;2023;143,85
8778;;Ciudad de México;Benito Juárez;1;2023;154,34
8779;;Ciudad de México;Cuauhtémoc;1;2023;154,74
8780;;Ciudad de México;Miguel Hidalgo;1;2023;155,34
8781;;Durango;Durango;1;2023;144,69
8782;;Durango;Gómez Palacio;1;2023;138,93
8783;;Guanajuato;Celaya;1;2023;151,53
8784;;Guanajuato;León;1;2023;156,88
8785;;Guerrero;Acapulco de Juárez;1;2023;163,46
8786;;Guerrero;Zihuatanejo de Azueta ;1;2023;158,62
8787;;Hidalgo;Mineral de la Reforma ;1;2023;144,77
8788;;Hidalgo;Tizayuca;1;2023;145,25
8789;;Jalisco;Guadalajara;1;2023;173,57
8790;;Jalisco;Tlajomulco de Zúñiga;1;2023;170,38
8791;;Jalisco;San Pedro Tlaquepaque ;1;2023;170,91
8792;;Jalisco;Zapopan;1;2023;174,65
8793;;México;Metepec;1;2023;145,64
8794;;México;Tecámac;1;2023;141,03
8795;;México;Toluca;1;2023;145,56
8796;;México;Zumpango ;1;2023;141,01
8797;;Michoacán;Morelia;1;2023;167,52
8798;;Michoacán;Uruapan ;1;2023;160,81
8799;;Morelos;Emiliano Zapata;1;2023;153,44
8800;;Morelos;Temixco ;1;2023;151,13
8801;;Nayarit;Tepic;1;2023;176,16
8802;;Nayarit;Bahía de Banderas ;1;2023;177,91
8803;;Nuevo León;Apodaca;1;2023;160,17
8804;;Nuevo León;García ;1;2023;160,35
8805;;Nuevo León;Juárez;1;2023;155,85
8806;;Nuevo León;Monterrey;1;2023;169,15
8807;;Oaxaca;San Juan Bautista Tuxtepec;1;2023;150,2
8808;;Oaxaca;Tlacolula de Matamoros ;1;2023;146,58
8809;;Puebla;Huejotzingo ;1;2023;154,67
8810;;Puebla;Puebla;1;2023;156,13
8811;;Querétaro;Corregidora;1;2023;154,51
8812;;Querétaro;El Marqués ;1;2023;155,36
8813;;Querétaro;Querétaro;1;2023;157,7
8814;;Quintana Roo;Benito Juárez;1;2023;182,85
8815;;Quintana Roo;Solidaridad ;1;2023;180,93
8816;;San Luis Potosí;San Luis Potosí;1;2023;158,99
8817;;San Luis Potosí;Soledad de Graciano Sánchez ;1;2023;151,15
8818;;Sinaloa;Culiacán;1;2023;176,95
8819;;Sinaloa;Mazatlán ;1;2023;177,56
8820;;Sonora;Cajeme ;1;2023;150,48
8821;;Sonora;Hermosillo;1;2023;156,26
8822;;Tabasco;Centro;1;2023;149,29
8823;;Tabasco;Nacajuca ;1;2023;150,63
8824;;Tamaulipas;Matamoros ;1;2023;150,03
8825;;Tamaulipas;Reynosa;1;2023;151,59
8826;;Tlaxcala;Apizaco ;1;2023;145,35
8827;;Tlaxcala;Tlaxcala;1;2023;145,97
8828;;Veracruz;Coatzacoalcos ;1;2023;151,44
8829;;Veracruz;Veracruz;1;2023;156,14
8830;;Yucatán;Kanasín ;1;2023;154,46
8831;;Yucatán;Mérida;1;2023;160,77
8832;;Zacatecas;Guadalupe;1;2023;148,92
8833;;Zacatecas;Zacatecas ;1;2023;149,03
8834;Nacional;;;2;2023;161,41
8835;Nueva;;;2;2023;164,43
8836;Usada;;;2;2023;158,98
8837;Casa sola;;;2;2023;159,97
8838;Casa en condominio - depto.;;;2;2023;163,03
8839;Económica - Social;;;2;2023;158,43
8840;Media - Residencial;;;2;2023;163,1
8841;ZM Valle México;;;2;2023;150,8
8842;ZM Guadalajara;;;2;2023;175,79
8843;ZM Monterrey;;;2;2023;166,42
8844;ZM PueblaTlax;;;2;2023;158,53
8845;ZM Toluca;;;2;2023;147,83
8846;ZM Tijuana;;;2;2023;181,3
8847;ZM León;;;2;2023;159,75
8848;ZM Querétaro;;;2;2023;162,09
8849;;Aguascalientes;;2;2023;157,52
8850;;Baja California;;2;2023;176,9
8851;;Baja California Sur;;2;2023;189,96
8852;;Campeche;;2;2023;170,48
8853;;Coahuila;;2;2023;163,2
8854;;Colima;;2;2023;164,09
8855;;Chiapas;;2;2023;157,43
8856;;Chihuahua;;2;2023;164,49
8857;;Ciudad de México;;2;2023;153,79
8858;;Durango;;2;2023;145,4
8859;;Guanajuato;;2;2023;157,05
8860;;Guerrero;;2;2023;164,76
8861;;Hidalgo;;2;2023;148,29
8862;;Jalisco;;2;2023;175,23
8863;;México;;2;2023;145,59
8864;;Michoacán;;2;2023;166,26
8865;;Morelos;;2;2023;156,57
8866;;Nayarit;;2;2023;181,9
8867;;Nuevo León;;2;2023;166,36
8868;;Oaxaca;;2;2023;151,96
8869;;Puebla;;2;2023;158,12
8870;;Querétaro;;2;2023;161,5
8871;;Quintana Roo;;2;2023;188,31
8872;;San Luis Potosí;;2;2023;159,78
8873;;Sinaloa;;2;2023;180,37
8874;;Sonora;;2;2023;159,08
8875;;Tabasco;;2;2023;152,17
8876;;Tamaulipas;;2;2023;154,43
8877;;Tlaxcala;;2;2023;144,48
8878;;Veracruz;;2;2023;156,25
8879;;Yucatán;;2;2023;163,58
8880;;Zacatecas;;2;2023;149,58
8881;;Aguascalientes;Aguascalientes;2;2023;158,2
8882;;Aguascalientes;Jesús María ;2;2023;157,14
8883;;Baja California;Mexicali;2;2023;172
8884;;Baja California;Tijuana;2;2023;181,48
8885;;Baja California Sur;La Paz;2;2023;189,81
8886;;Baja California Sur;Los Cabos;2;2023;191,63
8887;;Campeche;Campeche;2;2023;167,84
8888;;Campeche;Carmen;2;2023;175,82
8889;;Coahuila;Saltillo;2;2023;165,46
8890;;Coahuila;Torreón;2;2023;164,95
8891;;Colima;Manzanillo;2;2023;165,27
8892;;Colima;Villa de Álvarez;2;2023;162,5
8893;;Chiapas;Tapachula;2;2023;153,03
8894;;Chiapas;Tuxtla Gutiérrez;2;2023;160,82
8895;;Chihuahua;Chihuahua;2;2023;167,39
8896;;Chihuahua;Juárez;2;2023;164,44
8897;;Ciudad de México;Gustavo A. Madero;2;2023;148,9
8898;;Ciudad de México;Iztapalapa;2;2023;147,23
8899;;Ciudad de México;Benito Juárez;2;2023;157,84
8900;;Ciudad de México;Cuauhtémoc;2;2023;158,54
8901;;Ciudad de México;Miguel Hidalgo;2;2023;158,79
8902;;Durango;Durango;2;2023;148,44
8903;;Durango;Gómez Palacio;2;2023;142,49
8904;;Guanajuato;Celaya;2;2023;154,33
8905;;Guanajuato;León;2;2023;160
8906;;Guerrero;Acapulco de Juárez;2;2023;167,37
8907;;Guerrero;Zihuatanejo de Azueta ;2;2023;161,86
8908;;Hidalgo;Mineral de la Reforma ;2;2023;147,12
8909;;Hidalgo;Tizayuca;2;2023;146,78
8910;;Jalisco;Guadalajara;2;2023;177,92
8911;;Jalisco;Tlajomulco de Zúñiga;2;2023;174,29
8912;;Jalisco;San Pedro Tlaquepaque ;2;2023;175,04
8913;;Jalisco;Zapopan;2;2023;178,79
8914;;México;Metepec;2;2023;147,96
8915;;México;Tecámac;2;2023;142,83
8916;;México;Toluca;2;2023;147,96
8917;;México;Zumpango ;2;2023;142,9
8918;;Michoacán;Morelia;2;2023;169,65
8919;;Michoacán;Uruapan ;2;2023;163,04
8920;;Morelos;Emiliano Zapata;2;2023;156,5
8921;;Morelos;Temixco ;2;2023;154,27
8922;;Nayarit;Tepic;2;2023;182,01
8923;;Nayarit;Bahía de Banderas ;2;2023;183,34
8924;;Nuevo León;Apodaca;2;2023;164,91
8925;;Nuevo León;García ;2;2023;164,96
8926;;Nuevo León;Juárez;2;2023;159,74
8927;;Nuevo León;Monterrey;2;2023;174,15
8928;;Oaxaca;San Juan Bautista Tuxtepec;2;2023;151,83
8929;;Oaxaca;Tlacolula de Matamoros ;2;2023;147,21
8930;;Puebla;Huejotzingo ;2;2023;157,08
8931;;Puebla;Puebla;2;2023;158,77
